listing id,listing name,listing type,room _type,cover photo url,photos count,host id,host name,cohost ids,cohost names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant book,professional management,min nights,cancellation policy,currency,cleaning fee,extra guest fee,num reviews,rating overall,rating accuracy,rating checkin,rating cleanliness,rating communication,rating location,rating value,ttm revenue,ttm revenue native,ttm avg rate,ttm avg rate native,ttm occupancy,ttm adjusted occupancy,ttm revpar,ttm revpar native,ttm adjusted revpar,ttm adjusted revpar native,ttm reserved days,ttm blocked days,ttm available days,ttm total days,l90d revenue,l90d revenue native,l90d avg rate,l90d avg rate native,l90d occupancy,l90d adjusted occupancy,l90d revpar,l90d revpar native,l90d adjusted revpar,l90d adjusted revpar native,l90d reserved days,l90d blocked days,l90d available days,l90d total days
406852,"Charming, comfortable & cosy Paris House/Loft",Entire townhouse,entire home,https://a0.muscache.com/im/pictures/4594471/81fb4c8c original.jpg,46,2026539,Stéphanie,,,FALSE,48.8613,2.4034,8,3,3,3,TRUE,"TV,Cable TV,Ping pong table,Wifi,Kitchen,Board games,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Smoking allowed,Breakfast,Conditioner,Free street parking,Laundromat nearby,Outdoor furniture,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Sound system,Bathtub,High chair,Baby safety gates,Children’s books and toys,Blender,Window guards,Fireplace guards,Babysitter recommendations,Crib,Pack ’n play/Travel crib,Room-darkening shades,Children’s dinnerware,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Exercise equipment,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Baking sheet,Toaster",,FALSE,2,Moderate,EUR,35,0,117,4.8,4.8,4.9,4.7,4.9,4.4,4.7,18852,16613,518.3,466,0.099,0.102,51.2,45.1,52.8,46.5,36,11,329,365,6693,5899,498.8,439.5,0.144,0.16,73.2,64.5,81.3,71.7,13,9,77,90
406891,PRIVATE ROOM IN MY CHARMING FLAT,Private room in rental unit,private room,https://a0.muscache.com/im/pictures/5053393/554ba421 original.jpg,20,2026938,Fabrice,,,TRUE,48.8583,2.3806,,,1,0,FALSE,"Hair dryer,Cleaning products,Body soap,Hot water,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Portable fans,Heating,Wifi,Pocket wifi,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Stove,Oven,Hot water kettle,Coffee maker,Toaster,Coffee,Paid parking off premises",,FALSE,1,Firm,EUR,23,17,393,4.61,4.7,4.8,4.7,4.8,4.8,4.6,21745,19486,67.8,60.9,0.825,0.87,56.2,50.4,59.3,53.2,301,19,64,365,3648,3213,68.3,60.1,0.544,0.69,38,33.5,48.1,42.4,49,19,41,90
406902,A quiet place to stay in Le Marais,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/20a3c8ed-e454-411b-a655-8d8d8bdeadda.jpg,11,971617,Lara,,,FALSE,48.8532,2.3684,2,1,1,1,TRUE,"Hair dryer,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Heating,Wifi,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Stove,Coffee maker,Backyard,Paid parking off premises,Long term stays allowed",,FALSE,2,Moderate,EUR,46,0,345,4.58,4.7,4.8,4.5,4.8,4.9,4.5,15369,13674,150.9,135.3,0.26,0,39.2,34.9,0,0,95,0,270,365,1703,1502,164.2,144.7,0.1,0,16.9,14.9,0,0,9,0,81,90
407717,Paris apartment - Père Lachaise,Entire condo,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDA3NzE3/original/b3246e67-8421-4810-a6ac-c1eec31b47ae.jpeg,20,2030520,Julien,,,TRUE,48.856,2.397,4,1,2,1,TRUE,"Wifi,Kitchen,Hot water kettle,Paid parking off premises,Books and reading material,Pets allowed,Laundromat nearby,Cleaning products,Drying rack for clothing,Heating,Coffee,Wine glasses,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Essentials,Hangers,Hair dryer,Iron,Dedicated workspace,Baby bath,Changing table,Window guards,Crib,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Shower gel,Luggage dropoff allowed,Dining table,Toaster",FALSE,FALSE,3,Flexible,EUR,0,0,80,4.64,4.8,4.8,4.7,5,4.7,4.6,9972,9156,108.6,97.4,0.29,0,27.3,25.1,0,0,106,0,259,365,0,0,119.4,105.4,0,0,0,0,0,0,0,0,90,90
418974,"Large 2-room, quiet and bright, panoramic view.",Entire condo,entire home,https://a0.muscache.com/im/pictures/6be1bd86-4916-4e57-ac9c-e722b3aff152.jpg,26,2083669,Cécile,,,TRUE,48.8348,2.3497,2,1,1,1,TRUE,"Wifi,Bathtub,Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Iron,Drying rack for clothing,Clothing storage,TV,Exercise equipment,Books and reading material,Heating,Smoke alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table,Patio or balcony,Elevator,Paid parking off premises",,FALSE,10,Limited,EUR,46,0,41,4.76,4.8,4.9,4.8,4.9,4.9,4.6,35584,32023,184.4,165.6,0.49,0.499,89.9,81,91.4,82.3,179,6,186,365,6325,5583,185,163.2,0.344,0.348,63.1,55.7,63.8,56.3,31,1,59,90
419757,Lovely quiet Appartment Montmartre,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-419757/original/c7db98c9-d875-4988-b6ee-e2da54dde043.jpeg,9,2087649,Frederique,,,TRUE,48.8857,2.3505,4,2,2,1,TRUE,"Hair dryer,Shampoo,Hot water,Washer,Essentials,Iron,TV,Heating,Wifi,Dedicated workspace,Kitchen,Cooking basics,Dishes and silverware",,FALSE,3,Firm,EUR,70,0,108,4.66,4.7,4.7,4.4,4.8,4.4,4.5,57066,50945,310.2,278.5,0.496,0,149.2,133.3,0,0,181,0,184,365,13862,12219,283.1,249.4,0.511,0,141.6,124.7,0,0,46,0,44,90
419758,Apartment in a residential neighborhood,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/11139664/06709f81 original.jpg,17,2087682,Virginie,,,FALSE,48.8797,2.3938,6,2,4,1,FALSE,"High chair,TV,Cable TV,Children’s books and toys,Wifi,Kitchen,Paid parking off premises,Hot water,Gym,Microwave,Coffee maker,Indoor fireplace,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Paid parking on premises,Stove,Washer,Smoke alarm,Carbon monoxide alarm,Backyard,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron",FALSE,,5,Firm,EUR,69,0,139,4.63,4.8,4.8,4.7,4.5,4.6,4.6,2925,2623,205.4,184.4,0.036,0.041,7.4,6.7,8.5,7.6,13,45,352,365,0,0,205.8,181.5,0,0,0,0,0,0,0,0,90,90
420805,GORGEOUS VIEWS - LUXURY MARAIS LOFT mobility lease,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/4892974/8aa5324f original.jpg,37,2092804,Boris,,,FALSE,48.8606,2.3573,2,1,2,1,TRUE,"TV,Cable TV,Wifi,Kitchen,Hot water kettle,Pets allowed,Hot water,Bed linens,Extra pillows and blankets,Microwave,Cleaning products,Coffee maker,Refrigerator,Drying rack for clothing,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Essentials,Long term stays allowed,Hangers,Dining table,Hair dryer,Iron,Freezer,Toaster,Bathtub",,FALSE,30,Strict,EUR,,,179,4.55,4.6,4.7,4.4,4.7,4.8,4.5,15276,13878,116.7,105,0.375,0.665,41.9,38,74.2,67.4,137,159,228,365,4235,3734,89.7,79.1,0.511,0.657,47.1,41.5,60.5,53.3,46,20,44,90
422107,Magic view - Rive Gauche,Private room in apartment,private room,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDIyMTA3/original/d332c0a2-5a41-4401-8224-d54de03c6769.jpeg,10,2094629,Pénélope,,,FALSE,48.8403,2.2988,,,1,0,TRUE,"Wifi,Paid parking off premises,Hot water,Elevator,Bed linens,Extra pillows and blankets,Pocket wifi,Coffee maker,Dishes and silverware,Heating,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Private entrance",,FALSE,,Moderate,EUR,23,0,195,4.75,4.8,4.9,4.8,4.9,4.8,4.7,5732,5047,114.8,101.1,0.132,0.167,15.5,13.6,19.6,17.2,48,77,317,365,1303,1146,114.3,100.6,0.133,0.923,14.2,12.5,98.5,86.6,12,77,78,90
423502,Lovely two bedrooms apartment in Marais,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-423502/original/07584c80-a4a3-4c28-bc39-90a08ef919f8.jpeg,22,2101219,Bertrand,,,FALSE,48.8565,2.3596,4,2,3,1,TRUE,"Hair dryer,Cleaning products,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,TV,Sound system,Books and reading material,Indoor fireplace,Portable fans,Heating,Smoke alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Coffee,Elevator,Paid parking off premises,Luggage dropoff allowed",,FALSE,6,Moderate,EUR,0,0,21,4.75,4.8,4.8,4.6,5,5,4.6,94012,85105,549.3,494,0.46,0.52,257.6,233.2,291.1,263.5,168,42,197,365,8895,7838,523.1,461,0.189,0.288,98.8,87.1,150.8,132.8,17,31,73,90
423770,Exceptional loft in Paris Montmartre,Entire loft,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDIzNzcw/original/2e5fbe67-c8f4-4ebb-bff9-c2df6763471c.jpeg,37,2106953,Jérôme,,,FALSE,48.889,2.3605,4,2,4,1.5,TRUE,"Wifi,Kitchen,Hot water kettle,Books and reading material,Hot water,Body soap,Conditioner,Elevator,Bed linens,Extra pillows and blankets,Cleaning products,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Stove,Wine glasses,Washer,Shower gel,Essentials,Shampoo,Hangers,Dining table,Hair dryer,Iron,Baking sheet,Freezer,Sound system,Toaster,Rice maker,Bathtub",,FALSE,3,Moderate,EUR,47,0,41,4.87,4.9,4.8,4.5,4.8,4.5,4.8,65695,58933,336.6,301.8,0.512,0.517,173.2,155.5,174.6,156.8,187,3,178,365,5650,4978,339.1,298.8,0.178,0,60.2,53,0,0,16,0,74,90
429194,"Bright, quiet and air-conditioned loft - Le Marais",Entire rental unit,entire home,https://a0.muscache.com/im/pictures/9e1f1dd2-b18b-4968-94c7-b2b59907afa7.jpg,17,2133227,Cédric,,,FALSE,48.8681,2.3552,4,1,2,1.5,TRUE,"Hair dryer,Cleaning products,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Sound system,Books and reading material,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table,Coffee,Laundromat nearby,Paid parking off premises,Luggage dropoff allowed,Cleaning before checkout",,FALSE,3,Firm,EUR,57,28,165,4.95,5,5,5,5,4.8,4.9,39582,35022,190.8,171.7,0.551,0.893,106.3,94,172.4,152.5,201,140,164,365,3207,2825,170.4,150.2,0.211,0.864,35,30.8,143.2,126.1,19,68,71,90
434658,2 bedrooms apartment in nice location,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-434658/original/eb122895-f354-4fef-8de1-da81350263b8.jpeg,14,2159676,Emmanuel,,,FALSE,48.8348,2.3306,4,2,2,1.5,FALSE,"TV,Cable TV,Blender,Wifi,Fireplace guards,Kitchen,Pack ’n play/Travel crib,Room-darkening shades,Books and reading material,Hot water,Elevator,Bed linens,Microwave,Cleaning products,Coffee maker,Refrigerator,Drying rack for clothing,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Stove,Wine glasses,Washer,Single level home,Patio or balcony,First aid kit,Essentials,Hangers,Dining table,Iron,Baking sheet,Freezer,Bread maker,Sound system,Toaster,Bathtub",FALSE,,2,Moderate,EUR,58,0,132,4.67,4.7,4.8,4.5,4.8,4.9,4.5,3590,3164,272.1,247.8,0.036,0,9.4,8.2,0,0,13,0,352,365,0,0,0,0,0,0,0,0,0,0,0,0,90,90
434981,"Marais, bright 3 rooms",Entire rental unit,entire home,https://a0.muscache.com/im/pictures/646c866a-1071-477e-b8f2-1edcebbf250c.jpg,21,1749250,Arnaud,,,FALSE,48.861,2.3653,2,1,2,1,TRUE,"Wifi,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Room-darkening shades,Iron,TV,Record player,Sound system,Exercise equipment,Air conditioning,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Hot water kettle,Coffee maker,Wine glasses,Baking sheet,Dining table,Coffee,Laundromat nearby,Hammock,Single level home,Pets allowed",,FALSE,10,Firm,EUR,182,0,56,4.75,4.9,5,4.5,5,4.9,4.8,42938,38742,191.6,171.6,0.578,0.699,105.2,95.2,127.1,115,211,63,154,365,4504,3968,217.9,192.1,0.189,0.34,44,38.8,79.2,69.8,17,40,73,90
436622,Charming flat nearby Eiffel Tower,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/14279277/1534fc11 original.jpg,14,2168445,Jeremy,,,FALSE,48.8376,2.2542,2,,1,1,TRUE,"Hot water,Washer,Essentials,Hangers,Iron,TV,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Oven,Coffee maker,Elevator",,FALSE,30,Strict,EUR,,,89,4.65,4.8,4.9,4.5,4.9,4.7,4.7,9813,8894,75.4,67.7,0.348,0.608,26.9,24.4,47,42.6,127,156,238,365,0,0,71.5,63,0,0,0,0,0,0,0,86,90,90
440509,Loft amazing view over Paris,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/8879fd52-8e15-43a1-86e5-ee3f322a7cd2.jpg,15,2188618,Bastien,,,FALSE,48.8626,2.35,4,1,2,1,TRUE,"Wifi,Bathtub,Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Books and reading material,Board games,Portable fans,Heating,Smoke alarm,Wifi,Pocket wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Oven,Hot water kettle,Coffee maker,Toaster,Baking sheet,Blender,Dining table,Coffee,Laundromat nearby,Luggage dropoff allowed,Long term stays allowed",,FALSE,3,Firm,EUR,0,0,114,4.87,4.9,5,4.7,5,5,4.8,41215,36513,229.4,206,0.49,0.749,112.9,100,172.4,152.8,179,126,186,365,8763,7716,232,204.3,0.411,0.974,97.4,85.7,230.6,203.1,37,52,53,90
444157,Cosy and quiet parisian appartment,Entire serviced apartment,entire home,https://a0.muscache.com/im/pictures/80003413/fdc9aaa8 original.jpg,16,2206425,Chryssoula,,,FALSE,48.8698,2.3843,4,1,2,1,TRUE,"Hair dryer,Cleaning products,Hot water,Washer,Essentials,Bed linens,Heating,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Stove,Oven,Hot water kettle,Wine glasses,Dining table,Laundromat nearby",,FALSE,4,Flexible,EUR,0,11,69,4.49,4.4,4.7,4.4,4.9,4.5,4.3,31427,28182,111.5,100.1,0.773,0,86.1,77.2,0,0,282,0,83,365,6641,5853,114.5,100.9,0.644,0,73.8,65,0,0,58,0,32,90
449093,Design flat near Montorgueil (65m2),Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-449093/original/32b96814-36c9-4277-9245-26cd495a71c7.jpeg,18,744883,Christophe,,,TRUE,48.8689,2.3493,2,1,1,1,TRUE,"Hair dryer,Cleaning products,Shampoo,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Room-darkening shades,Iron,Drying rack for clothing,TV,Sound system,Books and reading material,Air conditioning,Portable fans,Heating,Smoke alarm,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Dining table,Laundromat nearby,Paid parking off premises,Luggage dropoff allowed",,FALSE,2,Moderate,EUR,0,0,142,4.96,4.9,4.9,4.9,5,4.9,4.9,93548,83759,308,276.3,0.83,0,256.3,229.5,0,0,303,0,62,365,26076,22975,325.8,287.1,0.889,0,289.7,255.3,0,0,80,0,10,90
451629,NICE APT WITH TERRACE NEAR BASTILLE,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/8a60cf50-8070-45c7-86d6-881fc000da5e.jpg,27,2242715,Laure,,,FALSE,48.8511,2.3856,3,2,2,1,TRUE,"Bathtub,Hair dryer,Shampoo,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Piano,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Coffee,Patio or balcony,Elevator,Paid parking off premises",,FALSE,5,Firm,EUR,59,0,81,4.91,4.9,4.9,4.9,4.9,4.9,4.9,47205,42371,221.6,199.1,0.586,0.947,127.7,114.7,206.3,185.2,214,139,151,365,11262,9933,221.8,195.6,0.567,1,124.5,109.8,219.7,193.7,51,39,39,90
452481,Charming bedroom under the roofs,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/1456ccd5-0280-46f0-861d-da108ce54b35.jpg,8,547926,Nicole,,,TRUE,48.8831,2.3038,,,1,0,TRUE,"Hair dryer,Hot water,TV,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Microwave,Dishes and silverware,Coffee maker,Outdoor furniture,Outdoor dining area,BBQ grill,Elevator",,FALSE,2,Moderate,EUR,17,0,295,4.7,4.7,4.8,4.6,4.9,4.9,4.7,17045,15292,62.3,55.9,0.721,0.916,44.4,39.8,56.4,50.7,263,78,102,365,1636,1443,67.5,59.5,0.244,0.815,17.4,15.4,58.1,51.2,22,63,68,90
452992,Small walk-up flat near Eurostar/Thalys station,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDUyOTky/original/68b7e78e-46ea-4f82-ae3e-78758b0de096.jpeg,11,2250693,Elizabeth,,,FALSE,48.881,2.351,4,1,2,1,TRUE,"TV,Blender,Wifi,Kitchen,Room-darkening shades,Hot water kettle,Books and reading material,Hot water,Body soap,Microwave,Cleaning products,Coffee maker,Refrigerator,Piano,Dishwasher,Dishes and silverware,Cooking basics,Oven,Coffee,Clothing storage,Stove,Wine glasses,Washer,Exercise equipment,Essentials,Dining table,Hair dryer,Iron,Freezer,Sound system,Toaster,Rice maker,Bathtub",FALSE,FALSE,5,Firm,EUR,58,0,1,,,,,,,,8933,7875,220.7,197.9,0.104,0.135,23.2,20.5,30.1,26.6,38,84,327,365,0,0,238.2,209.8,0,0,0,0,0,0,0,0,90,90
455235,Le Marais near to Place des Vosges,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDU1MjM1/original/851afe88-9de1-4fc2-ac85-980a442db889.jpeg,32,2262663,Philippe,,,FALSE,48.8541,2.3626,2,1,2,1,TRUE,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Smoking allowed,Hot water,Body soap,Elevator,Bed linens,Laundromat nearby,Pocket wifi,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Washer,Dryer,Smoke alarm,Shower gel,Essentials,Shampoo,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Freezer,Toaster",,FALSE,5,Firm,EUR,57,17,43,4.91,4.9,5,4.9,4.9,5,4.7,3354,2953,278.4,253.7,0.033,0,9,8,0,0,12,0,353,365,0,0,0,0,0,0,0,0,0,0,0,0,90,90
458986,Quiet studio in the heart of Paris !,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/8359a3b3-27ef-45bf-a22e-af94686128b7.jpg,44,2281871,Emmanuel,,,FALSE,48.8656,2.3475,3,,2,1,TRUE,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Ethernet connection,TV,Children’s books and toys,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Coffee maker,Paid parking off premises",,FALSE,2,Flexible,EUR,46,0,325,4.93,4.9,4.9,4.9,5,5,4.8,18651,16440,164.8,145.2,0.296,0,48.8,43,0,0,108,0,257,365,12734,11222,167.8,147.8,0.8,0,133.8,117.9,0,0,72,0,18,90
459950,"Quiet LOFT, Bastille, WorkSpace, Private Courtyard",Entire loft,entire home,https://a0.muscache.com/im/pictures/5387237/6027da1b original.jpg,27,2287011,Sophie,,,FALSE,48.8518,2.3874,3,2,2,2,TRUE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Drying rack for clothing,Clothing storage,TV,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Blender,Dining table,Coffee,Free parking on premises,Luggage dropoff allowed,Long term stays allowed",,FALSE,30,Flexible,EUR,,,30,4.87,4.9,5,5,5,5,4.9,10925,9624,144.6,129.7,0.205,0.236,29.9,26.4,34.4,30.3,75,47,290,365,0,0,150.4,132.4,0,0,0,0,0,0,0,47,90,90
461860,Lovely apartment in Montmartre,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/5da51d12-ce1f-4231-8843-24fc5eb7954e.jpg,29,2295636,Benoît,,,TRUE,48.8868,2.3338,4,1,2,1,TRUE,"TV,Wifi,Kitchen,Paid parking off premises,Books and reading material,Portable fans,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Coffee,Washer,Shower gel,Essentials,Shampoo,Hair dryer,Iron,Toaster,Bathtub",,FALSE,3,Firm,EUR,29,17,229,4.69,4.7,4.8,4.4,4.9,4.9,4.6,33484,30190,134.5,120.7,0.649,0.75,87.2,78.7,100.7,90.8,237,49,128,365,3614,3189,137,120.7,0.278,0.397,37.9,33.4,54.1,47.7,25,27,65,90
462307,In the very heart of Paris,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/37876826/37bc2647 original.jpg,16,2297465,Virginie,,,FALSE,48.8657,2.3503,4,1,2,1,TRUE,"Hair dryer,Cleaning products,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Books and reading material,Pack ’n play/Travel crib,Children’s books and toys,High chair,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Oven,Hot water kettle,Coffee maker,Baking sheet,Dining table,Laundromat nearby,Paid parking off premises,Paid parking on premises,Pets allowed,Long term stays allowed,Cleaning before checkout",,FALSE,2,Moderate,EUR,70,23,192,4.47,4.7,4.8,4.4,4.8,4.9,4.4,43638,39194,154.7,138.6,0.696,0.817,110,98.9,129.1,116.1,254,54,111,365,8867,7820,144.9,127.7,0.6,0.711,90,79.3,106.5,93.9,54,14,36,90
462473,Calm in the heart of the Marais,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/5492284/6983a555 original.jpg,20,2298304,Elisabeth,,,TRUE,48.8591,2.3665,2,1,1,1,FALSE,"Washer,Smoke alarm,Wifi,Carbon monoxide alarm,Kitchen,Essentials,Shampoo,Hangers,Hair dryer,Iron,Elevator,Heating",FALSE,,3,Moderate,EUR,57,0,147,4.85,4.9,4.9,4.9,4.9,5,4.9,21086,19323,173.7,157.8,0.329,0.343,55.9,51.3,58.3,53.5,120,15,245,365,0,0,0,0,0,0,0,0,0,0,0,0,90,90
